index,DateTime,data,time,open,high,low,close,pctchange,name,chinese
6257,17,2022/5/20,1100,5.79,5.8,5.77,5.79,0,600257,大湖股份
6258,18,2022/5/20,1105,5.79,5.8,5.78,5.78,-0.001727116,600257,大湖股份
6259,19,2022/5/20,1110,5.78,5.8,5.78,5.8,0.003460208,600257,大湖股份
6260,20,2022/5/20,1115,5.79,5.82,5.79,5.8,0,600257,大湖股份
6261,21,2022/5/20,1120,5.79,5.82,5.78,5.8,0,600257,大湖股份
6262,22,2022/5/20,1125,5.8,5.8,5.77,5.78,-0.003448276,600257,大湖股份
6263,23,2022/5/20,1130,5.77,5.79,5.77,5.78,0,600257,大湖股份
6264,24,2022/5/20,1305,5.78,5.81,5.78,5.8,0.003460208,600257,大湖股份
6265,25,2022/5/20,1310,5.8,5.8,5.78,5.78,-0.003448276,600257,大湖股份
6266,26,2022/5/20,1315,5.78,5.79,5.78,5.78,0,600257,大湖股份
6267,27,2022/5/20,1320,5.78,5.79,5.77,5.78,0,600257,大湖股份
6268,28,2022/5/20,1325,5.79,5.8,5.78,5.79,0.001730104,600257,大湖股份
6269,29,2022/5/20,1330,5.78,5.79,5.78,5.78,-0.001727116,600257,大湖股份
6270,30,2022/5/20,1335,5.78,5.79,5.78,5.79,0.001730104,600257,大湖股份
6271,31,2022/5/20,1340,5.79,5.82,5.78,5.82,0.005181347,600257,大湖股份
6272,32,2022/5/20,1345,5.82,5.82,5.8,5.81,-0.001718213,600257,大湖股份
6273,33,2022/5/20,1350,5.81,5.82,5.8,5.8,-0.00172117,600257,大湖股份
6274,34,2022/5/20,1355,5.8,5.8,5.79,5.8,0,600257,大湖股份
6275,35,2022/5/20,1400,5.79,5.8,5.79,5.79,-0.001724138,600257,大湖股份
6276,36,2022/5/20,1405,5.79,5.8,5.76,5.76,-0.005181347,600257,大湖股份
6277,37,2022/5/20,1410,5.76,5.77,5.74,5.75,-0.001736111,600257,大湖股份
6278,38,2022/5/20,1415,5.75,5.77,5.74,5.75,0,600257,大湖股份
6279,39,2022/5/20,1420,5.75,5.77,5.75,5.76,0.00173913,600257,大湖股份
6280,40,2022/5/20,1425,5.76,5.77,5.75,5.76,0,600257,大湖股份
6281,41,2022/5/20,1430,5.76,5.76,5.75,5.75,-0.001736111,600257,大湖股份
6282,42,2022/5/20,1435,5.76,5.76,5.75,5.75,0,600257,大湖股份
6283,43,2022/5/20,1440,5.75,5.76,5.73,5.73,-0.003478261,600257,大湖股份
6284,44,2022/5/20,1445,5.73,5.74,5.72,5.73,0,600257,大湖股份
6285,45,2022/5/20,1450,5.73,5.74,5.72,5.72,-0.001745201,600257,大湖股份
6286,46,2022/5/20,1455,5.73,5.75,5.73,5.75,0.005244755,600257,大湖股份
6287,47,2022/5/20,1500,5.75,5.76,5.74,5.75,0,600257,大湖股份
6288,48,2022/5/23,935,5.68,5.84,5.66,5.78,0.005217391,600257,大湖股份
6289,49,2022/5/23,940,5.78,5.78,5.72,5.75,-0.005190311,600257,大湖股份
6290,50,2022/5/23,945,5.75,5.78,5.73,5.73,-0.003478261,600257,大湖股份
6291,51,2022/5/23,950,5.74,5.76,5.71,5.73,0,600257,大湖股份
6292,52,2022/5/23,955,5.73,5.76,5.68,5.73,0,600257,大湖股份
6293,53,2022/5/23,1000,5.74,5.74,5.68,5.7,-0.005235602,600257,大湖股份
6294,54,2022/5/23,1005,5.7,5.76,5.69,5.75,0.00877193,600257,大湖股份
6295,55,2022/5/23,1010,5.75,5.79,5.73,5.76,0.00173913,600257,大湖股份
6296,56,2022/5/23,1015,5.76,5.77,5.71,5.72,-0.006944444,600257,大湖股份
6297,57,2022/5/23,1020,5.72,5.72,5.69,5.69,-0.005244755,600257,大湖股份
6298,58,2022/5/23,1025,5.7,5.73,5.69,5.71,0.003514938,600257,大湖股份
6299,59,2022/5/23,1030,5.71,5.75,5.7,5.75,0.007005254,600257,大湖股份
6300,60,2022/5/23,1035,5.76,5.76,5.73,5.74,-0.00173913,600257,大湖股份
6301,61,2022/5/23,1040,5.74,5.74,5.72,5.73,-0.00174216,600257,大湖股份
6302,62,2022/5/23,1045,5.73,5.75,5.72,5.75,0.003490401,600257,大湖股份
6303,63,2022/5/23,1050,5.74,5.75,5.73,5.73,-0.003478261,600257,大湖股份
6304,64,2022/5/23,1055,5.73,5.74,5.72,5.73,0,600257,大湖股份
6305,65,2022/5/23,1100,5.73,5.75,5.72,5.74,0.001745201,600257,大湖股份
6306,66,2022/5/23,1105,5.75,5.78,5.75,5.78,0.006968641,600257,大湖股份
6307,67,2022/5/23,1110,5.78,5.79,5.77,5.78,0,600257,大湖股份
6308,68,2022/5/23,1115,5.78,5.79,5.75,5.75,-0.005190311,600257,大湖股份
6309,69,2022/5/23,1120,5.75,5.77,5.75,5.77,0.003478261,600257,大湖股份
6310,70,2022/5/23,1125,5.77,5.77,5.74,5.75,-0.003466205,600257,大湖股份
6311,71,2022/5/23,1130,5.75,5.78,5.72,5.78,0.005217391,600257,大湖股份
6312,72,2022/5/23,1305,5.8,5.82,5.79,5.81,0.005190311,600257,大湖股份
6313,73,2022/5/23,1310,5.81,5.83,5.8,5.82,0.00172117,600257,大湖股份
6314,74,2022/5/23,1315,5.82,5.83,5.78,5.79,-0.005154639,600257,大湖股份
6315,75,2022/5/23,1320,5.79,5.8,5.78,5.79,0,600257,大湖股份
6316,76,2022/5/23,1325,5.79,5.79,5.78,5.78,-0.001727116,600257,大湖股份
6317,77,2022/5/23,1330,5.77,5.78,5.75,5.76,-0.003460208,600257,大湖股份
6318,78,2022/5/23,1335,5.75,5.77,5.75,5.77,0.001736111,600257,大湖股份
6319,79,2022/5/23,1340,5.76,5.78,5.76,5.77,0,600257,大湖股份
6320,80,2022/5/23,1345,5.77,5.78,5.77,5.77,0,600257,大湖股份
6321,81,2022/5/23,1350,5.77,5.77,5.75,5.75,-0.003466205,600257,大湖股份
6322,82,2022/5/23,1355,5.75,5.76,5.75,5.76,0.00173913,600257,大湖股份
6323,83,2022/5/23,1400,5.75,5.76,5.75,5.75,-0.001736111,600257,大湖股份
6324,84,2022/5/23,1405,5.75,5.76,5.75,5.75,0,600257,大湖股份
6325,85,2022/5/23,1410,5.75,5.77,5.75,5.76,0.00173913,600257,大湖股份
6326,86,2022/5/23,1415,5.75,5.76,5.73,5.74,-0.003472222,600257,大湖股份
6327,87,2022/5/23,1420,5.74,5.74,5.73,5.73,-0.00174216,600257,大湖股份
6328,88,2022/5/23,1425,5.73,5.74,5.72,5.73,0,600257,大湖股份
6329,89,2022/5/23,1430,5.73,5.74,5.72,5.73,0,600257,大湖股份
6330,90,2022/5/23,1435,5.73,5.73,5.72,5.72,-0.001745201,600257,大湖股份
6331,91,2022/5/23,1440,5.72,5.75,5.72,5.75,0.005244755,600257,大湖股份
6332,92,2022/5/23,1445,5.75,5.75,5.73,5.73,-0.003478261,600257,大湖股份
6333,93,2022/5/23,1450,5.73,5.74,5.73,5.73,0,600257,大湖股份
6334,94,2022/5/23,1455,5.74,5.74,5.73,5.73,0,600257,大湖股份
6335,95,2022/5/23,1500,5.74,5.74,5.73,5.73,0,600257,大湖股份
6336,96,2022/5/24,935,5.68,5.77,5.68,5.7,-0.005235602,600257,大湖股份
6337,97,2022/5/24,940,5.71,5.74,5.69,5.71,0.001754386,600257,大湖股份
6338,98,2022/5/24,945,5.7,5.72,5.65,5.66,-0.008756567,600257,大湖股份
6339,99,2022/5/24,950,5.66,5.67,5.63,5.65,-0.001766784,600257,大湖股份
6340,100,2022/5/24,955,5.64,5.64,5.6,5.61,-0.007079646,600257,大湖股份
6341,101,2022/5/24,1000,5.62,5.64,5.6,5.6,-0.001782531,600257,大湖股份
6342,102,2022/5/24,1005,5.6,5.63,5.59,5.62,0.003571429,600257,大湖股份
6343,103,2022/5/24,1010,5.61,5.63,5.6,5.62,0,600257,大湖股份
6344,104,2022/5/24,1015,5.62,5.64,5.61,5.62,0,600257,大湖股份
6345,105,2022/5/24,1020,5.63,5.65,5.63,5.64,0.003558719,600257,大湖股份
6346,106,2022/5/24,1025,5.64,5.65,5.64,5.65,0.00177305,600257,大湖股份
6347,107,2022/5/24,1030,5.64,5.65,5.64,5.64,-0.001769912,600257,大湖股份
6348,108,2022/5/24,1035,5.65,5.67,5.65,5.65,0.00177305,600257,大湖股份
6349,109,2022/5/24,1040,5.65,5.65,5.64,5.64,-0.001769912,600257,大湖股份
6350,110,2022/5/24,1045,5.65,5.65,5.61,5.61,-0.005319149,600257,大湖股份
6351,111,2022/5/24,1050,5.61,5.62,5.6,5.61,0,600257,大湖股份
6352,112,2022/5/24,1055,5.61,5.62,5.6,5.6,-0.001782531,600257,大湖股份
6353,113,2022/5/24,1100,5.6,5.61,5.58,5.58,-0.003571429,600257,大湖股份
6354,114,2022/5/24,1105,5.59,5.6,5.58,5.58,0,600257,大湖股份
6355,115,2022/5/24,1110,5.58,5.59,5.57,5.59,0.001792115,600257,大湖股份
6356,116,2022/5/24,1115,5.58,5.59,5.58,5.59,0,600257,大湖股份
6357,117,2022/5/24,1120,5.59,5.6,5.57,5.57,-0.003577818,600257,大湖股份
6358,118,2022/5/24,1125,5.57,5.59,5.57,5.58,0.001795332,600257,大湖股份
6359,119,2022/5/24,1130,5.58,5.66,5.58,5.59,0.001792115,600257,大湖股份
6360,120,2022/5/24,1305,5.59,5.59,5.55,5.57,-0.003577818,600257,大湖股份
6361,121,2022/5/24,1310,5.56,5.59,5.55,5.59,0.003590664,600257,大湖股份
6362,122,2022/5/24,1315,5.61,5.77,5.6,5.77,0.032200358,600257,大湖股份
6363,123,2022/5/24,1320,5.77,5.9,5.69,5.88,0.019064125,600257,大湖股份
6364,124,2022/5/24,1325,5.87,5.89,5.76,5.77,-0.018707483,600257,大湖股份
6365,125,2022/5/24,1330,5.77,5.83,5.77,5.82,0.008665511,600257,大湖股份
6366,126,2022/5/24,1335,5.84,5.89,5.81,5.82,0,600257,大湖股份
6367,127,2022/5/24,1340,5.82,5.83,5.79,5.81,-0.001718213,600257,大湖股份
6368,128,2022/5/24,1345,5.81,5.85,5.8,5.81,0,600257,大湖股份
6369,129,2022/5/24,1350,5.82,5.83,5.81,5.81,0,600257,大湖股份
6370,130,2022/5/24,1355,5.81,5.82,5.76,5.77,-0.006884682,600257,大湖股份
6371,131,2022/5/24,1400,5.76,5.81,5.75,5.8,0.005199307,600257,大湖股份
6372,132,2022/5/24,1405,5.8,5.8,5.75,5.76,-0.006896552,600257,大湖股份
6373,133,2022/5/24,1410,5.75,5.78,5.75,5.78,0.003472222,600257,大湖股份
6374,134,2022/5/24,1415,5.78,5.78,5.76,5.78,0,600257,大湖股份
6375,135,2022/5/24,1420,5.78,5.79,5.77,5.78,0,600257,大湖股份
6376,136,2022/5/24,1425,5.78,5.79,5.77,5.77,-0.001730104,600257,大湖股份
6377,137,2022/5/24,1430,5.77,5.77,5.74,5.75,-0.003466205,600257,大湖股份
6378,138,2022/5/24,1435,5.74,5.74,5.71,5.71,-0.006956522,600257,大湖股份
6379,139,2022/5/24,1440,5.71,5.72,5.7,5.71,0,600257,大湖股份
6380,140,2022/5/24,1445,5.71,5.73,5.68,5.73,0.003502627,600257,大湖股份
6381,141,2022/5/24,1450,5.73,5.75,5.73,5.75,0.003490401,600257,大湖股份
6382,142,2022/5/24,1455,5.74,5.75,5.7,5.72,-0.005217391,600257,大湖股份
6383,143,2022/5/24,1500,5.73,5.73,5.71,5.71,-0.001748252,600257,大湖股份
6384,144,2022/5/25,935,5.62,5.7,5.61,5.64,-0.012259194,600257,大湖股份
6385,145,2022/5/25,940,5.64,5.65,5.59,5.65,0.00177305,600257,大湖股份
6386,146,2022/5/25,945,5.65,5.69,5.62,5.69,0.007079646,600257,大湖股份
6387,147,2022/5/25,950,5.69,5.89,5.68,5.86,0.029876977,600257,大湖股份
6388,148,2022/5/25,955,5.87,5.89,5.81,5.81,-0.008532423,600257,大湖股份
6389,149,2022/5/25,1000,5.82,5.89,5.81,5.89,0.013769363,600257,大湖股份
6390,150,2022/5/25,1005,5.89,5.9,5.83,5.86,-0.005093379,600257,大湖股份
6391,151,2022/5/25,1010,5.86,5.88,5.85,5.87,0.001706485,600257,大湖股份
6392,152,2022/5/25,1015,5.87,5.97,5.87,5.87,0,600257,大湖股份
6393,153,2022/5/25,1020,5.86,5.86,5.82,5.83,-0.00681431,600257,大湖股份
6394,154,2022/5/25,1025,5.83,5.85,5.81,5.85,0.003430532,600257,大湖股份
6395,155,2022/5/25,1030,5.85,5.85,5.82,5.82,-0.005128205,600257,大湖股份
6396,156,2022/5/25,1035,5.82,5.85,5.82,5.83,0.001718213,600257,大湖股份
6397,157,2022/5/25,1040,5.83,5.84,5.82,5.82,-0.001715266,600257,大湖股份
6398,158,2022/5/25,1045,5.83,5.87,5.82,5.86,0.006872852,600257,大湖股份
6399,159,2022/5/25,1050,5.85,5.92,5.84,5.9,0.006825939,600257,大湖股份
6400,160,2022/5/25,1055,5.89,5.9,5.87,5.89,-0.001694915,600257,大湖股份
6401,161,2022/5/25,1100,5.88,5.89,5.83,5.85,-0.006791171,600257,大湖股份
6402,162,2022/5/25,1105,5.84,5.85,5.82,5.84,-0.001709402,600257,大湖股份
6403,163,2022/5/25,1110,5.84,5.87,5.83,5.85,0.001712329,600257,大湖股份
6404,164,2022/5/25,1115,5.85,5.87,5.85,5.86,0.001709402,600257,大湖股份
6405,165,2022/5/25,1120,5.86,5.87,5.85,5.87,0.001706485,600257,大湖股份
6406,166,2022/5/25,1125,5.87,5.88,5.86,5.87,0,600257,大湖股份
6407,167,2022/5/25,1130,5.86,5.93,5.86,5.89,0.003407155,600257,大湖股份
6408,168,2022/5/25,1305,5.88,5.9,5.84,5.86,-0.005093379,600257,大湖股份
6409,169,2022/5/25,1310,5.87,5.87,5.83,5.86,0,600257,大湖股份
6410,170,2022/5/25,1315,5.86,5.87,5.84,5.85,-0.001706485,600257,大湖股份
6411,171,2022/5/25,1320,5.86,5.86,5.84,5.84,-0.001709402,600257,大湖股份
6412,172,2022/5/25,1325,5.84,5.84,5.82,5.83,-0.001712329,600257,大湖股份
6413,173,2022/5/25,1330,5.82,5.85,5.82,5.84,0.001715266,600257,大湖股份
6414,174,2022/5/25,1335,5.84,5.84,5.83,5.84,0,600257,大湖股份
6415,175,2022/5/25,1340,5.84,5.86,5.83,5.86,0.003424658,600257,大湖股份
6416,176,2022/5/25,1345,5.86,5.86,5.85,5.85,-0.001706485,600257,大湖股份
6417,177,2022/5/25,1350,5.85,5.9,5.84,5.89,0.006837607,600257,大湖股份
6418,178,2022/5/25,1355,5.89,5.9,5.85,5.87,-0.003395586,600257,大湖股份
6419,179,2022/5/25,1400,5.87,5.88,5.86,5.86,-0.001703578,600257,大湖股份
6420,180,2022/5/25,1405,5.86,5.87,5.85,5.86,0,600257,大湖股份
6421,181,2022/5/25,1410,5.86,5.87,5.85,5.86,0,600257,大湖股份
6422,182,2022/5/25,1415,5.86,5.86,5.85,5.86,0,600257,大湖股份
6423,183,2022/5/25,1420,5.85,5.86,5.84,5.84,-0.003412969,600257,大湖股份
6424,184,2022/5/25,1425,5.84,5.85,5.84,5.85,0.001712329,600257,大湖股份
6425,185,2022/5/25,1430,5.85,5.88,5.83,5.88,0.005128205,600257,大湖股份
6426,186,2022/5/25,1435,5.88,5.9,5.86,5.89,0.00170068,600257,大湖股份
6427,187,2022/5/25,1440,5.9,5.9,5.86,5.87,-0.003395586,600257,大湖股份
6428,188,2022/5/25,1445,5.87,5.89,5.86,5.88,0.001703578,600257,大湖股份
6429,189,2022/5/25,1450,5.89,5.93,5.88,5.9,0.003401361,600257,大湖股份
6430,190,2022/5/25,1455,5.91,5.91,5.89,5.9,0,600257,大湖股份
6431,191,2022/5/25,1500,5.91,5.91,5.89,5.91,0.001694915,600257,大湖股份
6432,192,2022/5/26,935,5.9,5.9,5.79,5.82,-0.015228426,600257,大湖股份
6433,193,2022/5/26,940,5.82,5.83,5.72,5.75,-0.012027491,600257,大湖股份
6434,194,2022/5/26,945,5.75,5.79,5.72,5.75,0,600257,大湖股份
6435,195,2022/5/26,950,5.75,5.77,5.7,5.72,-0.005217391,600257,大湖股份
6436,196,2022/5/26,955,5.72,5.74,5.7,5.74,0.003496503,600257,大湖股份
6437,197,2022/5/26,1000,5.75,5.75,5.71,5.72,-0.003484321,600257,大湖股份
6438,198,2022/5/26,1005,5.72,5.74,5.71,5.74,0.003496503,600257,大湖股份
6439,199,2022/5/26,1010,5.74,5.74,5.71,5.71,-0.005226481,600257,大湖股份
6440,200,2022/5/26,1015,5.72,5.73,5.71,5.72,0.001751313,600257,大湖股份
6441,201,2022/5/26,1020,5.72,5.75,5.72,5.73,0.001748252,600257,大湖股份
6442,202,2022/5/26,1025,5.74,5.74,5.68,5.69,-0.006980803,600257,大湖股份
6443,203,2022/5/26,1030,5.69,5.75,5.69,5.74,0.008787346,600257,大湖股份
6444,204,2022/5/26,1035,5.74,5.75,5.72,5.74,0,600257,大湖股份
6445,205,2022/5/26,1040,5.74,5.77,5.74,5.74,0,600257,大湖股份
6446,206,2022/5/26,1045,5.74,5.74,5.72,5.72,-0.003484321,600257,大湖股份
6447,207,2022/5/26,1050,5.72,5.75,5.71,5.74,0.003496503,600257,大湖股份
6448,208,2022/5/26,1055,5.74,5.75,5.73,5.75,0.00174216,600257,大湖股份
6449,209,2022/5/26,1100,5.76,5.77,5.75,5.76,0.00173913,600257,大湖股份
6450,210,2022/5/26,1105,5.76,5.77,5.74,5.74,-0.003472222,600257,大湖股份
6451,211,2022/5/26,1110,5.75,5.75,5.72,5.72,-0.003484321,600257,大湖股份
6452,212,2022/5/26,1115,5.73,5.73,5.72,5.73,0.001748252,600257,大湖股份
6453,213,2022/5/26,1120,5.72,5.75,5.72,5.75,0.003490401,600257,大湖股份
6454,214,2022/5/26,1125,5.74,5.82,5.74,5.79,0.006956522,600257,大湖股份
6455,215,2022/5/26,1130,5.79,5.83,5.78,5.8,0.001727116,600257,大湖股份
6456,216,2022/5/26,1305,5.82,5.83,5.77,5.78,-0.003448276,600257,大湖股份
6457,217,2022/5/26,1310,5.77,5.8,5.77,5.8,0.003460208,600257,大湖股份
6458,218,2022/5/26,1315,5.8,5.81,5.78,5.78,-0.003448276,600257,大湖股份
6459,219,2022/5/26,1320,5.78,5.82,5.78,5.81,0.005190311,600257,大湖股份
6460,220,2022/5/26,1325,5.81,5.89,5.8,5.84,0.005163511,600257,大湖股份
6461,221,2022/5/26,1330,5.83,5.83,5.81,5.82,-0.003424658,600257,大湖股份
6462,222,2022/5/26,1335,5.82,5.85,5.81,5.84,0.003436426,600257,大湖股份
6463,223,2022/5/26,1340,5.84,5.84,5.82,5.82,-0.003424658,600257,大湖股份
6464,224,2022/5/26,1345,5.83,5.83,5.8,5.82,0,600257,大湖股份
6465,225,2022/5/26,1350,5.81,5.83,5.8,5.83,0.001718213,600257,大湖股份
6466,226,2022/5/26,1355,5.83,5.83,5.79,5.79,-0.006861063,600257,大湖股份
6467,227,2022/5/26,1400,5.78,5.8,5.78,5.79,0,600257,大湖股份
6468,228,2022/5/26,1405,5.79,5.8,5.77,5.77,-0.003454231,600257,大湖股份
6469,229,2022/5/26,1410,5.77,5.77,5.75,5.77,0,600257,大湖股份
6470,230,2022/5/26,1415,5.76,5.78,5.76,5.76,-0.001733102,600257,大湖股份
6471,231,2022/5/26,1420,5.76,5.79,5.76,5.79,0.005208333,600257,大湖股份
6472,232,2022/5/26,1425,5.78,5.79,5.75,5.75,-0.006908463,600257,大湖股份
6473,233,2022/5/26,1430,5.76,5.79,5.76,5.79,0.006956522,600257,大湖股份
6474,234,2022/5/26,1435,5.79,5.79,5.77,5.79,0,600257,大湖股份
6475,235,2022/5/26,1440,5.78,5.8,5.78,5.79,0,600257,大湖股份
6476,236,2022/5/26,1445,5.79,5.8,5.78,5.79,0,600257,大湖股份
6477,237,2022/5/26,1450,5.79,5.82,5.79,5.81,0.003454231,600257,大湖股份
6478,238,2022/5/26,1455,5.81,5.81,5.79,5.79,-0.003442341,600257,大湖股份
6479,239,2022/5/26,1500,5.79,5.81,5.79,5.81,0.003454231,600257,大湖股份
6480,240,2022/5/27,935,5.83,5.85,5.77,5.78,-0.005163511,600257,大湖股份
6481,241,2022/5/27,940,5.77,5.82,5.76,5.82,0.006920415,600257,大湖股份
6482,242,2022/5/27,945,5.83,5.86,5.81,5.83,0.001718213,600257,大湖股份
6483,243,2022/5/27,950,5.82,5.82,5.78,5.79,-0.006861063,600257,大湖股份
6484,244,2022/5/27,955,5.8,5.83,5.78,5.82,0.005181347,600257,大湖股份
6485,245,2022/5/27,1000,5.82,5.9,5.82,5.84,0.003436426,600257,大湖股份
6486,246,2022/5/27,1005,5.83,5.92,5.82,5.91,0.011986301,600257,大湖股份
6487,247,2022/5/27,1010,5.91,5.91,5.88,5.89,-0.003384095,600257,大湖股份
6488,248,2022/5/27,1015,5.89,5.89,5.86,5.86,-0.005093379,600257,大湖股份
6489,249,2022/5/27,1020,5.86,5.86,5.84,5.85,-0.001706485,600257,大湖股份
6490,250,2022/5/27,1025,5.84,5.85,5.83,5.84,-0.001709402,600257,大湖股份
6491,251,2022/5/27,1030,5.85,5.85,5.83,5.84,0,600257,大湖股份
6492,252,2022/5/27,1035,5.85,5.86,5.84,5.85,0.001712329,600257,大湖股份
6493,253,2022/5/27,1040,5.84,5.85,5.82,5.82,-0.005128205,600257,大湖股份
6494,254,2022/5/27,1045,5.83,5.84,5.82,5.84,0.003436426,600257,大湖股份
6495,255,2022/5/27,1050,5.84,5.86,5.83,5.85,0.001712329,600257,大湖股份
6496,256,2022/5/27,1055,5.85,5.86,5.84,5.84,-0.001709402,600257,大湖股份
6497,257,2022/5/27,1100,5.84,5.84,5.82,5.82,-0.003424658,600257,大湖股份
6498,258,2022/5/27,1105,5.83,5.84,5.82,5.84,0.003436426,600257,大湖股份
6499,259,2022/5/27,1110,5.84,5.84,5.82,5.84,0,600257,大湖股份
6500,260,2022/5/27,1115,5.83,5.84,5.82,5.83,-0.001712329,600257,大湖股份
6501,261,2022/5/27,1120,5.83,5.83,5.81,5.82,-0.001715266,600257,大湖股份
6502,262,2022/5/27,1125,5.82,5.83,5.81,5.82,0,600257,大湖股份
6503,263,2022/5/27,1130,5.81,5.82,5.81,5.81,-0.001718213,600257,大湖股份
6504,264,2022/5/27,1305,5.81,5.81,5.8,5.8,-0.00172117,600257,大湖股份
6505,265,2022/5/27,1310,5.8,5.81,5.8,5.81,0.001724138,600257,大湖股份
6506,266,2022/5/27,1315,5.82,5.82,5.81,5.81,0,600257,大湖股份
6507,267,2022/5/27,1320,5.81,5.81,5.8,5.8,-0.00172117,600257,大湖股份
6508,268,2022/5/27,1325,5.8,5.8,5.77,5.78,-0.003448276,600257,大湖股份
6509,269,2022/5/27,1330,5.78,5.78,5.75,5.75,-0.005190311,600257,大湖股份
6510,270,2022/5/27,1335,5.75,5.75,5.73,5.75,0,600257,大湖股份
6511,271,2022/5/27,1340,5.74,5.75,5.72,5.74,-0.00173913,600257,大湖股份
6512,272,2022/5/27,1345,5.74,5.76,5.73,5.76,0.003484321,600257,大湖股份
6513,273,2022/5/27,1350,5.76,5.76,5.75,5.76,0,600257,大湖股份
6514,274,2022/5/27,1355,5.76,5.76,5.72,5.73,-0.005208333,600257,大湖股份
6515,275,2022/5/27,1400,5.74,5.74,5.73,5.74,0.001745201,600257,大湖股份
6516,276,2022/5/27,1405,5.73,5.76,5.73,5.74,0,600257,大湖股份
6517,277,2022/5/27,1410,5.74,5.74,5.7,5.72,-0.003484321,600257,大湖股份
6518,278,2022/5/27,1415,5.72,5.72,5.66,5.66,-0.01048951,600257,大湖股份
6519,279,2022/5/27,1420,5.66,5.7,5.66,5.68,0.003533569,600257,大湖股份
6520,280,2022/5/27,1425,5.69,5.74,5.69,5.72,0.007042254,600257,大湖股份
6521,281,2022/5/27,1430,5.72,5.74,5.71,5.73,0.001748252,600257,大湖股份
6522,282,2022/5/27,1435,5.72,5.75,5.72,5.74,0.001745201,600257,大湖股份
6523,283,2022/5/27,1440,5.75,5.76,5.73,5.74,0,600257,大湖股份
6524,284,2022/5/27,1445,5.73,5.74,5.72,5.73,-0.00174216,600257,大湖股份
6525,285,2022/5/27,1450,5.74,5.75,5.72,5.73,0,600257,大湖股份
6526,286,2022/5/27,1455,5.72,5.74,5.72,5.73,0,600257,大湖股份
6527,287,2022/5/27,1500,5.73,5.74,5.72,5.74,0.001745201,600257,大湖股份
6528,288,2022/5/30,935,5.73,5.84,5.73,5.82,0.013937282,600257,大湖股份
6529,289,2022/5/30,940,5.83,5.85,5.8,5.84,0.003436426,600257,大湖股份
6530,290,2022/5/30,945,5.84,5.84,5.76,5.77,-0.011986301,600257,大湖股份
6531,291,2022/5/30,950,5.77,5.82,5.76,5.81,0.006932409,600257,大湖股份
6532,292,2022/5/30,955,5.81,5.81,5.75,5.75,-0.010327022,600257,大湖股份
6533,293,2022/5/30,1000,5.76,5.78,5.72,5.78,0.005217391,600257,大湖股份
6534,294,2022/5/30,1005,5.77,5.77,5.75,5.76,-0.003460208,600257,大湖股份
6535,295,2022/5/30,1010,5.75,5.78,5.75,5.76,0,600257,大湖股份
6536,296,2022/5/30,1015,5.75,5.76,5.75,5.75,-0.001736111,600257,大湖股份
6537,297,2022/5/30,1020,5.76,5.77,5.75,5.75,0,600257,大湖股份
6538,298,2022/5/30,1025,5.75,5.75,5.73,5.74,-0.00173913,600257,大湖股份
6539,299,2022/5/30,1030,5.74,5.75,5.74,5.75,0.00174216,600257,大湖股份
6540,300,2022/5/30,1035,5.75,5.76,5.74,5.74,-0.00173913,600257,大湖股份
6541,301,2022/5/30,1040,5.74,5.75,5.74,5.75,0.00174216,600257,大湖股份
6542,302,2022/5/30,1045,5.75,5.75,5.74,5.75,0,600257,大湖股份
6543,303,2022/5/30,1050,5.75,5.82,5.74,5.81,0.010434783,600257,大湖股份
6544,304,2022/5/30,1055,5.8,5.81,5.78,5.79,-0.003442341,600257,大湖股份
6545,305,2022/5/30,1100,5.79,5.8,5.79,5.79,0,600257,大湖股份
6546,306,2022/5/30,1105,5.79,5.79,5.78,5.78,-0.001727116,600257,大湖股份
6547,307,2022/5/30,1110,5.78,5.78,5.77,5.78,0,600257,大湖股份
6548,308,2022/5/30,1115,5.77,5.78,5.76,5.77,-0.001730104,600257,大湖股份
6549,309,2022/5/30,1120,5.77,5.77,5.75,5.77,0,600257,大湖股份
6550,310,2022/5/30,1125,5.77,5.77,5.76,5.76,-0.001733102,600257,大湖股份
6551,311,2022/5/30,1130,5.77,5.78,5.76,5.77,0.001736111,600257,大湖股份
6552,312,2022/5/30,1305,5.78,5.78,5.76,5.76,-0.001733102,600257,大湖股份
6553,313,2022/5/30,1310,5.76,5.77,5.74,5.75,-0.001736111,600257,大湖股份
6554,314,2022/5/30,1315,5.76,5.76,5.75,5.75,0,600257,大湖股份
6555,315,2022/5/30,1320,5.76,5.76,5.75,5.75,0,600257,大湖股份
6556,316,2022/5/30,1325,5.76,5.76,5.74,5.74,-0.00173913,600257,大湖股份
6557,317,2022/5/30,1330,5.75,5.75,5.74,5.75,0.00174216,600257,大湖股份
6558,318,2022/5/30,1335,5.75,5.75,5.73,5.73,-0.003478261,600257,大湖股份
6559,319,2022/5/30,1340,5.73,5.74,5.73,5.74,0.001745201,600257,大湖股份
6560,320,2022/5/30,1345,5.74,5.74,5.73,5.74,0,600257,大湖股份
6561,321,2022/5/30,1350,5.74,5.75,5.73,5.74,0,600257,大湖股份
6562,322,2022/5/30,1355,5.73,5.74,5.72,5.72,-0.003484321,600257,大湖股份
6563,323,2022/5/30,1400,5.72,5.73,5.72,5.72,0,600257,大湖股份
6564,324,2022/5/30,1405,5.72,5.72,5.65,5.67,-0.008741259,600257,大湖股份
